卸点大坑432,,494970.431,4038892.908,5.366
卸点大坑433,,494969.505,4038896.241,5.801
卸点大坑434,,494968.686,4038899.344,5.801
卸点大坑435,,494966.897,4038901.624,5.791
卸点大坑436,,494963.916,4038900.247,5.705
卸点大坑437,,494962.163,4038898.747,5.905
卸点大坑438,,494960.153,4038897.349,5.825
卸点大坑439,,494957.113,4038896.185,5.860
卸点大坑440,,494955.037,4038895.402,5.992
卸点大坑441,,494951.743,4038894.969,5.985
卸点大坑442,,494948.416,4038895.306,6.034
卸点大坑443,,494945.409,4038896.251,6.118
卸点大坑444,,494943.139,4038899.876,6.096
卸点大坑445,,494944.755,4038901.986,6.156
卸点大坑446,,494947.158,4038904.011,6.065
卸点大坑447,,494948.813,4038904.764,6.032
卸点大坑448,,494955.529,4038909.197,5.983
卸点大坑449,,494957.249,4038911.391,6.058
卸点大坑450,,494957.570,4038913.907,6.227
卸点大坑451,,494957.521,4038917.305,6.358
卸点大坑452,,494957.937,4038920.884,6.767
卸点大坑453,,494957.476,4038923.274,7.113
卸点大坑454,,494956.805,4038926.640,7.556
卸点大坑455,,494955.582,4038929.991,8.098
卸点大坑456,,494953.578,4038933.734,8.700
卸点大坑457,,494951.610,4038936.473,9.417
卸点大坑458,,494949.621,4038939.250,10.040
卸点大坑459,,494947.552,4038941.843,10.737
卸点大坑460,,494945.531,4038944.553,10.806
卸点大坑461,,494943.237,4038947.870,11.340
卸点大坑462,,494946.932,4038948.632,11.340
卸点大坑463,,494949.799,4038946.812,10.790
卸点大坑464,,494951.641,4038945.325,10.664
卸点大坑465,,494953.003,4038943.522,10.340
卸点大坑466,,494955.223,4038940.677,9.419
卸点大坑467,,494956.714,4038938.582,9.181
卸点大坑468,,494957.979,4038936.475,8.960
卸点大坑469,,494959.735,4038933.339,8.245
卸点大坑470,,494961.389,4038930.264,7.835
卸点大坑471,,494962.869,4038927.605,7.505
卸点大坑472,,494964.396,4038924.860,6.813
卸点大坑473,,494965.497,4038922.870,6.741
卸点大坑474,,494967.484,4038919.899,6.365
卸点大坑475,,494969.346,4038916.948,5.546
卸点大坑476,,494970.085,4038916.009,5.730
卸点大坑477,,494972.002,4038913.212,5.549
卸点大坑478,,494973.593,4038910.338,5.625
卸点大坑479,,494976.859,4038908.782,5.433
